record_id,nama_usaha,alamat,kecamatan
R010340,BENGKEL Sejahtera Makmur 290,JALAN DAHLIA NOMOR 243 RT 02 RW 02,Bogor Timur
R001875,UD Utama Makmur,JALAN PURNAMA NOMOR 89 RT 03 RW 03,Bogor Timur
R011588,UD Abadi Niaga 312,JALAN RAMBUTAN NOMOR 152 RT 01 RW 10,Bogor Utara
R010112,BENGKEL Berkah Teknik 098,JALAN KEMUNING NOMOR 88 RT 09 RW 10,Bogor Tengah
R003979,PT Cahaya Sentosa,JALAN KENCANA NOMOR 40 RT 15 RW 02,Bogor Selatan
R012323,DEPOT Gemilang Persada 919,JALAN MELATI NOMOR 99 RT 07 RW 02,Bogor Barat
R004466,KEDAI Maju Niaga,JALAN PURNAMA NOMOR 158 RT 08 RW 02,Bogor Utara
R014642,STUDIO Nusantara Elektronik 781,JALAN HARAPAN NOMOR 64 RT 01 RW 04,Bogor Utara
R014402,TOKO Harapan Abadi 600,JALAN WIJAYA NOMOR 178 RT 15 RW 05,Bogor Selatan
R013849,PT Cahaya Persada 140,JALAN WIJAYA NOMOR 4 RT 13 RW 12,Bogor Selatan
R003735,TOKO Lestari Karya,JALAN NUSA INDAH NOMOR 186 RT 14 RW 01,Tanah Sareal
R012380,DEPOT Berkah Bersama 972,JALAN KENCANA NOMOR 65 RT 13 RW 01,Bogor Selatan
R008383,STUDIO Cahaya Elektronik 729,JALAN MANGGA NOMOR 181 RT 15 RW 05,Bogor Barat
R001357,DEPOT Cahaya Jaya,JALAN ANGGREK NOMOR 138 RT 10 RW 11,Bogor Utara
R000692,KEDAI Kencana Mandiri,JALAN SILIWANGI NOMOR 167 RT 11 RW 02,Bogor Barat
R012027,PT Utama Elektronik 669,JALAN ANGGREK NOMOR 32 RT 01 RW 04,Bogor Timur
R002252,TOKO Prima Busana,JALAN MENTARI NOMOR 140 RT 06 RW 08,Bogor Selatan
R005349,UD Sejahtera Pangan,JALAN RAMBUTAN NOMOR 65 RT 09 RW 08,Bogor Utara
R011801,CV Jaya Teknik 481,JALAN PAJAJARAN NOMOR 147 RT 15 RW 08,Bogor Barat
R014660,STUDIO Utama Persada 798,JALAN TERATAI NOMOR 207 RT 05 RW 08,Bogor Tengah
R014813,BENGKEL Anugerah Utama 927,JALAN KENANGA NOMOR 1 RT 04 RW 05,Tanah Sareal
R014408,UD Karya Jaya 605,JALAN KENANGA NOMOR 195 RT 04 RW 12,Bogor Utara
R003201,BENGKEL Cahaya Bersama,JALAN KEBUN RAYA NOMOR 49 RT 07 RW 06,Bogor Timur
R004219,KEDAI Karya Elektronik,JALAN KENANGA NOMOR 162 RT 05 RW 12,Bogor Utara
R007802,WARUNG Berkah Persada 260,JALAN SENTOSA NOMOR 238 RT 06 RW 08,Bogor Barat
R014081,KEDAI Sejahtera Makmur 324,JALAN DAHLIA NOMOR 75 RT 10 RW 06,Bogor Selatan
R013372,WARUNG Berkah Usaha 756,JALAN RAMBUTAN NOMOR 181 RT 10 RW 07,Bogor Selatan
R004669,WARUNG Prima Makmur,JALAN PAJAJARAN NOMOR 190 RT 03 RW 01,Bogor Timur
R001901,STUDIO Utama Utama,JALAN MERDEKA NOMOR 110 RT 15 RW 02,Bogor Utara
R007503,  TOKO Berkah Niaga 031 ,JALAN RAMBUTAN 118 RT 6 RW 7,Tanah Sareal
R004398,STUDIO Sejahtera Abadi,JALAN KEBUN RAYA NOMOR 115 RT 08 RW 02,Bogor Timur
R011768,KEDAI Abadi Busana 455,JALAN MENTARI NOMOR 9 RT 05 RW 11,Bogor Tengah
R004515,DEPOT Maju Pangan,JALAN MENTARI NOMOR 90 RT 11 RW 06,Tanah Sareal
R007563,KEDAI Nusantara Makmur 073,JALAN DAHLIA NOMOR 224 RT 12 RW 09,Bogor Timur
R003173,STUDIO Nusantara Busana,JALAN MERDEKA NOMOR 105 RT 01 RW 08,Bogor Selatan
R004691,PT Anugerah Makmur,JALAN PURNAMA NOMOR 134 RT 11 RW 07,Bogor Barat
R003160,BENGKEL Sukses Makmur,JALAN SILIWANGI NOMOR 70 RT 15 RW 01,Bogor Barat
R014034,PT Utama Mandiri 291,JALAN FLAMBOYAN NOMOR 166 RT 14 RW 07,Tanah Sareal
R014390,TOKO Berkah Utama 590,JALAN DAHLIA NOMOR 133 RT 15 RW 09,Bogor Utara
R003260,STUDIO Prima Jaya,JALAN CENDANA NOMOR 189 RT 04 RW 05,Tanah Sareal
R014541,TOKO Sukses Utama 696,JALAN ANGGREK NOMOR 182 RT 12 RW 03,Tanah Sareal
R008807,PT Sejahtera Niaga 079,JALAN RAMBUTAN NOMOR 153 RT 03 RW 09,Bogor Barat
R004125,KEDAI Anugerah Utama,JALAN MERDEKA NOMOR 205 RT 13 RW 07,Bogor Selatan
R008742,UD Mitra Pangan 025,JALAN PURNAMA NOMOR 126 RT 07 RW 09,Bogor Timur
R011814,UD Makmur Kreatif 493,JALAN NUSA INDAH NOMOR 166 RT 06 RW 03,Bogor Barat
R000904,WARUNG Mandiri Karya,JALAN PAJAJARAN NOMOR 42 RT 05 RW 04,Bogor Barat
R003064,CV Prima Abadi,JALAN MERDEKA NOMOR 87 RT 07 RW 05,Tanah Sareal
R014648,STUDIO Abadi Kreatif 786,JALAN CENDANA NOMOR 31 RT 13 RW 06,Bogor Barat
R005008,WARUNG Nusantara Usaha,JALAN WIJAYA NOMOR 2 RT 04 RW 02,Bogor Barat
R010534,WARUNG Mitra Makmur 441,JALAN HARAPAN NOMOR 248 RT 05 RW 05,Bogor Tengah
R011991,DEPOT Utama Usaha 637,JALAN NUSA INDAH NOMOR 4 RT 06 RW 05,Bogor Selatan
R011662,BENGKEL Sukses Teknik 368,JALAN KENCANA NOMOR 122 RT 12 RW 10,Tanah Sareal
R011349,KEDAI Prima Utama 116,JALAN CENDANA NOMOR 100 RT 03 RW 01,Tanah Sareal
R006446,UD Anugerah Sentosa,JALAN CENDANA NOMOR 91 RT 06 RW 06,Bogor Barat
R000277,TOKO Makmur Karya,JALAN TERATAI NOMOR 95 RT 05 RW 09,Tanah Sareal
R011744,KEDAI Utama Niaga 434,JALAN CEMPAKA NOMOR 106 RT 09 RW 05,Bogor Selatan
R008564,WARUNG Anugerah Mandiri 877,JALAN TERATAI NOMOR 161 RT 13 RW 02,Bogor Barat
R012087,DEPOT Harapan Digital 717,JALAN WIJAYA NOMOR 109 RT 11 RW 12,Bogor Timur
R011870,PT Berkah Utama 538,JALAN MERDEKA NOMOR 218 RT 12 RW 04,Tanah Sareal
R005139,STUDIO Gemilang Sejahtera,JALAN SUKAMAJU NOMOR 220 RT 05 RW 08,Bogor Selatan
R012108,BENGKEL Prima Makmur 735,JALAN SILIWANGI NOMOR 47 RT 11 RW 09,Bogor Selatan
R004750,CV Maju Kreatif,JALAN MERDEKA NOMOR 156 RT 11 RW 07,Bogor Timur
R001333,DEPOT Jaya Niaga,JALAN TERATAI NOMOR 113 RT 11 RW 06,Bogor Timur
R001981,CV Mandiri Teknik,JALAN MELATI NOMOR 108 RT 05 RW 11,Bogor Selatan
R011510,CV Nusantara Kreatif 245,jl cendana no 244 rt 6 rw 2,Bogor Timur
R002855,WARUNG  Kencana Elektronik,Jl. Sukamaju No. 180 RT 11/RW 3,Bogor Selatan
R011161,STUDIO Kencana Pangan 956,JALAN PUSPA NOMOR 136 RT 06 RW 11,Bogor Selatan
R010940,Cv Sentosa Persada 779,JALAN PUSPA NOMOR 173 RT 08 RW 12,Bogor Tengah
R001204,WARUNG Mandiri Niaga,JALAN WIJAYA NOMOR 99 RT 09 RW 04,Bogor Barat
R013318,TOKO Sentosa Usaha 710,JALAN SEJAHTERA NOMOR 206 RT 12 RW 09,Bogor Selatan
R007217,STUDIO Karya Jaya,JALAN MENTARI NOMOR 74 RT 08 RW 06,Bogor Tengah
R009919,WARUNG Makmur Usaha 935,JALAN RAMBUTAN NOMOR 64 RT 15 RW 07,Bogor Tengah
R004596,TOKO Mandiri Abadi,JALAN HARAPAN NOMOR 154 RT 13 RW 07,Bogor Timur
R003599,KEDAI Prima Jaya,JALAN ANGGREK NOMOR 192 RT 14 RW 11,Bogor Tengah
R012488,WARUNG Berkah Utama 060,JALAN MENTARI NOMOR 150 RT 08 RW 12,Bogor Barat
R012431,STUDIO Mandiri Bersama 010,JALAN FLAMBOYAN NOMOR 6 RT 11 RW 02,Bogor Selatan
R012126,CV  Abadi Teknik 748,JLN. Dahlia No 24 RT.15/RW.12,Bogor Barat
R010476,TOKO Sentosa Kreatif 394,JALAN PURNAMA NOMOR 84 RT 12 RW 05,Bogor Selatan
R002249,BENGKEL Mitra Niaga,JALAN KENANGA NOMOR 34 RT 12 RW 06,Bogor Utara
R013455,WARUNG Cahaya Sentosa 829,JALAN PUSPA NOMOR 62 RT 09 RW 09,Bogor Timur
R007300,WARUNG Utama Niaga,JALAN KENCANA NOMOR 175 RT 10 RW 04,Bogor Utara
R009862,KEDAI Abadi Teknik 897,JALAN HARAPAN NOMOR 177 RT 03 RW 01,Bogor Selatan
R003696,DEPOT Karya Sejahtera,Jl. Sukamaju No. 111 RT 11/RW 10,Bogor Selatan
R009057,UD Sentosa Pangan 270,JALAN DAHLIA NOMOR 204 RT 01 RW 08,Bogor Tengah
R002169,KEDAI Karya Sejahtera,JALAN DURIAN NOMOR 100 RT 13 RW 10,Bogor Tengah
R004929,WARUNG Prima Sentosa,JALAN KENANGA NOMOR 136 RT 15 RW 12,Bogor Selatan
R010970,STUDIO Sentosa Busana 804,JALAN KENCANA NOMOR 237 RT 09 RW 06,Bogor Utara
R005845,KEDAI Anugerah Karya,"Jalan Melati Nomor 90, RT 04 RW 08",Bogor Utara
R011969,DEPOT Sejahtera Elektronik 618,JALAN DURIAN NOMOR 83 RT 12 RW 02,Bogor Barat
R006403,KEDAI Mandiri Bersama,JALAN PUSPA NOMOR 220 RT 04 RW 09,Bogor Timur
R008411,KEDAI Maju Karya 751,JALAN ANGGREK NOMOR 25 RT 02 RW 06,Bogor Barat
R009857,BENGKEL Kencana Mandiri 893,JALAN CENDANA NOMOR 146 RT 07 RW 09,Tanah Sareal
R011439,TOKO Sejahtera Motor 184,JALAN WIJAYA NOMOR 53 RT 08 RW 11,Bogor Selatan
R002887,UD Berkah Kreatif,JALAN NUSA INDAH NOMOR 171 RT 11 RW 03,Bogor Tengah
R007902,CV Abadi Mandiri 332,jl merdeka no 153 rt 8 rw 2,Tanah Sareal
R014089,STUDIO Anugerah Digital 331,JALAN CENDANA NOMOR 72 RT 15 RW 01,Tanah Sareal
R005779,Toko Sentosa Abadi,JL PINUS NO 198 RT06 RW03,Bogor Selatan
R009575,  WARUNG Sentosa Kreatif 688 ,JL TERATAI NO 245 RT05 RW11,Bogor Tengah
R005699,UD Sejahtera Kreatif,JALAN SILIWANGI NOMOR 228 RT 06 RW 10,Bogor Barat
R004729,TOKO Gemilang Karya,JALAN NUSA INDAH NOMOR 194 RT 02 RW 11,Bogor Utara
R000198,Warung Kencana Usaha,JALAN HARAPAN NOMOR 61 RT 10 RW 12,Bogor Utara
R011126,DEPOT Sukses Utama 925,JALAN MELATI NOMOR 96 RT 12 RW 11,Bogor Timur
R008677,WARUNG Anugerah Abadi 966,JALAN KENANGA NOMOR 107 RT 12 RW 10,Tanah Sareal
R012998,STUDIO Kencana Rasa 467,JALAN MERDEKA NOMOR 137 RT 13 RW 12,Bogor Barat
R013666,UD Sejahtera Utama 993,JALAN MENTARI NOMOR 209 RT 15 RW 06,Bogor Utara
R010149,PT Berkah Persada 128,"Jalan Cempaka Nomor 22, RT 06 RW 02",Bogor Barat
R008929,STUDIO Karya Usaha 173,JALAN KENCANA NOMOR 148 RT 14 RW 01,Tanah Sareal
R007856,PT Sentosa Jaya 293,Jl. Siliwangi No. 53 RT 13/RW 6,Tanah Sareal
R008097,PT Cahaya Busana 493,JALAN PAJAJARAN NOMOR 22 RT 02 RW 07,Bogor Timur
R010623,UD Abadi Pangan 516,JALAN SEJAHTERA NOMOR 100 RT 15 RW 02,Bogor Barat
R011289,KEDAI Sentosa Bersama 061,JALAN WIJAYA NOMOR 98 RT 05 RW 05,Bogor Tengah
R000471,KEDAI Lestari Persada,JALAN PURNAMA NOMOR 68 RT 10 RW 10,Bogor Timur
R009278,PT Harapan Rasa 455,JALAN CENDANA NOMOR 223 RT 03 RW 12,Tanah Sareal
R010603,DEPOT Mandiri Bersama 497,JALAN DURIAN NOMOR 38 RT 03 RW 07,Bogor Tengah
R010375,DEPOT Makmur Sentosa 322,JALAN MANGGA NOMOR 168 RT 09 RW 04,Bogor Selatan
R001315,DEPOT Sukses Busana,JALAN KENANGA NOMOR 19 RT 15 RW 12,Bogor Timur
R014434,UD Sukses Elektronik 623,JALAN RAMBUTAN NOMOR 100 RT 11 RW 07,Bogor Utara
R014520,kedai gemilang utama 683,JALAN PUSPA NOMOR 31 RT 02 RW 12,Bogor Timur
R011272,UD  Lestari Persada 049,  Jl.  Siliwangi   No 216  RT 10 / RW 11 ,Bogor Tengah
R012330,BENGKEL Prima Motor 926,JALAN PURNAMA NOMOR 135 RT 14 RW 02,Bogor Barat
R008280,TOKO Utama Usaha 641,JALAN ANGGREK NOMOR 209 RT 11 RW 06,Tanah Sareal
R009778,DEPOT Makmur Teknik 834,JALAN NUSA INDAH NOMOR 109 RT 10 RW 03,Bogor Selatan
R008015,TOKO Kencana Persada 426,JALAN CEMPAKA NOMOR 135 RT 02 RW 08,Bogor Tengah
R012690,STUDIO Utama Sentosa 220,JALAN WIJAYA NOMOR 241 RT 10 RW 03,Bogor Barat
R012969,PT Utama Niaga 443,JALAN KEBUN RAYA NOMOR 233 RT 02 RW 08,Bogor Selatan
R009657,toko lestari sentosa 755,jl melati no 138 rt 2 rw 6,Bogor Utara
R007692,KEDAI Sentosa Kreatif 166,JALAN KEMUNING NOMOR 58 RT 04 RW 02,Bogor Utara
R001021,Toko Sentosa Abadi,jl melati no 85 rt 6 rw 2,Bogor Utara
R014353,CV Gemilang Rasa 559,JLN. Sejahtera No 87 RT.03/RW.03,Tanah Sareal
R014900,DEPOT Abadi Pangan 000,JALAN PURNAMA NOMOR 214 RT 10 RW 03,Bogor Selatan
R002002,STUDIO Cahaya Sentosa,JALAN PUSPA NOMOR 30 RT 01 RW 01,Bogor Barat
R007439,UD Nusantara Abadi,JALAN CENDANA NOMOR 81 RT 03 RW 06,Tanah Sareal
R002901,UD Gemilang Teknik,JALAN SEJAHTERA NOMOR 125 RT 13 RW 08,Bogor Barat
R006356,UD Lestari Pangan,JALAN MERDEKA NOMOR 136 RT 12 RW 09,Bogor Barat
R005810,BENGKEL Cahaya Digital,JALAN MERDEKA NOMOR 224 RT 11 RW 05,Bogor Utara
R005663,BENGKEL Berkah Jaya,jl sejahtera no 81 rt 8 rw 3,Bogor Barat
R007515,DEPOT Prima Teknik 037,JALAN WIJAYA NOMOR 85 RT 08 RW 06,Bogor Selatan
R012038,BENGKEL Berkah Jaya 678,JALAN CEMPAKA NOMOR 231 RT 01 RW 07,Bogor Tengah
R011944,WARUNG Prima Usaha 601,JALAN NUSA INDAH NOMOR 104 RT 08 RW 12,Bogor Utara
R002934,TOKO Mandiri Usaha,JALAN PINUS 110 RT 13 RW 9,Bogor Utara
R003530,KEDAI Cahaya Mandiri,JALAN SEJAHTERA NOMOR 196 RT 01 RW 02,Bogor Tengah
R013346,WARUNG Makmur Digital 732,JALAN RAMBUTAN NOMOR 247 RT 12 RW 01,Bogor Selatan
R006482,BENGKEL Nusantara Rasa,JALAN WIJAYA NOMOR 148 RT 15 RW 04,Bogor Timur
R001675,UD Kencana Makmur,JALAN PINUS NOMOR 119 RT 04 RW 07,Bogor Timur
R001550,UD Abadi Sejahtera,JALAN KEMUNING NOMOR 243 RT 06 RW 02,Bogor Barat
R008445,TOKO Makmur Elektronik 778,JALAN NUSA INDAH NOMOR 27 RT 15 RW 11,Bogor Timur
R010680,WARUNG Makmur Rasa 569,JALAN CENDANA NOMOR 188 RT 03 RW 12,Bogor Barat
R001526,WARUNG Nusantara Jaya,JALAN PINUS NOMOR 238 RT 12 RW 11,Bogor Barat
R013373,KEDAI Cahaya Kreatif 757,JALAN CENDANA NOMOR 58 RT 05 RW 12,Tanah Sareal
R008525,PT Mitra Digital 839,JALAN SILIWANGI NOMOR 35 RT 08 RW 09,Bogor Utara
R007941,STUDIO Sentosa Sentosa 366,JALAN KEMUNING NOMOR 54 RT 01 RW 02,Bogor Utara
R004128,PT Abadi Sentosa,JALAN MERDEKA NOMOR 224 RT 03 RW 05,Bogor Utara
R005666,STUDIO Abadi Digital,JALAN NUSA INDAH NOMOR 21 RT 02 RW 04,Bogor Tengah
R002475,PT Utama Makmur,JALAN MELATI NOMOR 71 RT 08 RW 01,Bogor Barat
R012967,DEPOT Sejahtera Kreatif 441,JALAN KEMUNING NOMOR 55 RT 04 RW 09,Bogor Timur
R014788,STUDIO Makmur Pangan 905,JALAN CENDANA NOMOR 8 RT 05 RW 10,Bogor Utara
R012406,Toko Sejahtera Kreatif 992,JALAN WIJAYA NOMOR 173 RT 03 RW 11,Bogor Timur
R014548,CV Makmur Abadi 702,JALAN HARAPAN NOMOR 166 RT 11 RW 02,Tanah Sareal
R006964,UD Anugerah Teknik,JALAN KENCANA NOMOR 189 RT 12 RW 04,Bogor Utara
R010203,TOKO Prima Pangan 172,JALAN CENDANA NOMOR 31 RT 02 RW 05,Bogor Selatan
R000390,CV Nusantara Sentosa,JALAN RAMBUTAN NOMOR 51 RT 11 RW 01,Bogor Barat
R000473,KEDAI Mandiri Persada,JALAN DURIAN NOMOR 174 RT 06 RW 05,Bogor Utara
R006285,STUDIO Kencana Abadi,JALAN NUSA INDAH NOMOR 59 RT 07 RW 06,Bogor Timur
R006298,PT Jaya Sentosa,JALAN WIJAYA NOMOR 142 RT 14 RW 06,Bogor Tengah
R001563,UD Sentosa Niaga,JL CEMPAKA NO 250 RT10 RW04,Bogor Barat
R008242,TOKO Prima Bersama 611,JALAN SENTOSA NOMOR 84 RT 14 RW 07,Bogor Utara
R014558,PT Anugerah Makmur 709,JALAN PINUS NOMOR 144 RT 05 RW 07,Bogor Barat
R004821,BENGKEL Kencana Bersama,JALAN WIJAYA NOMOR 132 RT 07 RW 11,Bogor Selatan
R006277,PT Mitra Elektronik,JALAN SILIWANGI NOMOR 204 RT 03 RW 05,Bogor Utara
R010673,BENGKEL Kencana Digital 563,JALAN PUSPA NOMOR 108 RT 01 RW 12,Bogor Barat
R009044,TOKO Harapan Makmur 262,JALAN SENTOSA NOMOR 12 RT 05 RW 12,Bogor Timur
R013298,CV  Mitra Karya 695,JLN. Merdeka No 181 RT.14/RW.04,Tanah Sareal
R001605,TOKO Mandiri Abadi,JALAN KEMUNING NOMOR 215 RT 09 RW 03,Bogor Tengah
R006042,DEPOT Sukses Busana,JALAN KENANGA NOMOR 191 RT 07 RW 01,Tanah Sareal
R010828,KEDAI Karya Sejahtera 688,JALAN WIJAYA 242 RT 4 RW 3,Bogor Selatan
R006697,PT  Prima Bersama,JALAN RAMBUTAN NOMOR 82 RT 14 RW 09,Bogor Tengah
R009665,CV Abadi Sentosa 761,JALAN MERDEKA NOMOR 5 RT 15 RW 02,Bogor Selatan
R000284,BENGKEL Berkah Elektronik,  Jl.  Nusa Indah   No 121  RT 07 / RW 06 ,Bogor Tengah
R009486,Depot Nusantara Usaha 623,JALAN PUSPA NOMOR 154 RT 15 RW 02,Bogor Timur
R009042,STUDIO Kencana Mandiri 260,JALAN DAHLIA NOMOR 149 RT 04 RW 07,Bogor Utara
R011318,WARUNG Kencana Busana 090,JALAN CEMPAKA NOMOR 244 RT 13 RW 03,Bogor Tengah
R001406,PT Sukses Karya,JALAN SILIWANGI NOMOR 1 RT 12 RW 06,Bogor Selatan
R006094,UD Mandiri Makmur,JALAN CEMPAKA NOMOR 207 RT 04 RW 02,Bogor Tengah
R007305,TOKO Harapan Elektronik,JALAN SENTOSA NOMOR 111 RT 15 RW 01,Tanah Sareal
R000101,KEDAI Sentosa Karya,JALAN RAMBUTAN NOMOR 220 RT 01 RW 07,Bogor Tengah
R009884,WARUNG Nusantara Rasa 912,JALAN KENANGA NOMOR 244 RT 04 RW 12,Bogor Utara
R013653,STUDIO Mandiri Busana 982,JALAN HARAPAN NOMOR 157 RT 04 RW 11,Bogor Selatan
R000583,KEDAI Utama Utama,JALAN CEMPAKA NOMOR 112 RT 01 RW 05,Bogor Selatan
R010911,TOKO Karya Sejahtera 756,JALAN ANGGREK NOMOR 146 RT 03 RW 06,Tanah Sareal
R004034,TOKO Gemilang Teknik,JALAN HARAPAN NOMOR 179 RT 10 RW 09,Bogor Selatan
R013444,PT Anugerah Kreatif 820,JALAN KAMBOJA NOMOR 102 RT 09 RW 05,Tanah Sareal
R011534,DEPOT Makmur Motor 265,Jl. Anggrek No. 162 RT 9/RW 6,Bogor Selatan
R000778,BENGKEL Maju Utama,JALAN ANGGREK NOMOR 197 RT 15 RW 02,Tanah Sareal
R008787,DEPOT Mandiri Utama 062,JALAN CENDANA NOMOR 31 RT 03 RW 08,Bogor Timur
R012576,STUDIO Kencana Niaga 131,JALAN NUSA INDAH NOMOR 118 RT 01 RW 10,Bogor Tengah
R000793,WARUNG Mitra Bersama,JALAN PINUS NOMOR 213 RT 14 RW 06,Tanah Sareal
R007727,STUDIO Nusantara Utama 197,JALAN PAJAJARAN NOMOR 89 RT 03 RW 08,Bogor Utara
R006572,KEDAI Sejahtera Kreatif,JALAN SUKAMAJU NOMOR 198 RT 15 RW 05,Bogor Selatan
R012011,TOKO Nusantara Jaya 654,JALAN PURNAMA NOMOR 79 RT 08 RW 06,Bogor Selatan
R006784,CV  Gemilang Busana,JALAN NUSA INDAH NOMOR 99 RT 09 RW 08,Bogor Tengah
R006533,WARUNG Nusantara Busana,JALAN WIJAYA NOMOR 145 RT 09 RW 03,Bogor Tengah
R003748,BENGKEL Sejahtera Digital,JALAN MERDEKA NOMOR 24 RT 13 RW 05,Bogor Selatan
R004602,TOKO Mandiri Pangan,JALAN KEBUN RAYA NOMOR 25 RT 01 RW 04,Bogor Timur
R006693,STUDIO Kencana Utama,JALAN WIJAYA NOMOR 173 RT 15 RW 08,Bogor Selatan
R014845,UD Harapan Teknik 950,JALAN RAMBUTAN NOMOR 118 RT 08 RW 12,Bogor Selatan
R008321,CV Nusantara Makmur 677,JALAN HARAPAN NOMOR 111 RT 15 RW 05,Bogor Selatan
R011270,PT Makmur Jaya 048,JALAN RAMBUTAN NOMOR 173 RT 14 RW 11,Bogor Timur
R014412,WARUNG Utama Pangan 608,JALAN KEBUN RAYA NOMOR 71 RT 03 RW 07,Bogor Utara
R010973,BENGKEL Abadi Busana 806,JALAN CEMPAKA NOMOR 176 RT 05 RW 07,Tanah Sareal
R008866,WARUNG Harapan Sentosa 125,JALAN PINUS NOMOR 102 RT 03 RW 12,Bogor Barat
R013321,PT Mandiri Niaga 712,JALAN TERATAI NOMOR 210 RT 07 RW 09,Bogor Timur
R008851,DEPOT Mitra Makmur 114,  Jl.  Siliwangi   No 106  RT 10 / RW 01 ,Bogor Barat
R002419,STUDIO Gemilang Karya,JALAN MANGGA NOMOR 8 RT 01 RW 10,Bogor Tengah
R001664,UD Prima Kreatif,JALAN SENTOSA NOMOR 161 RT 11 RW 08,Bogor Tengah
R004215,STUDIO Mitra Kreatif,JALAN SILIWANGI NOMOR 127 RT 14 RW 11,Bogor Tengah
R002232,  CV Sentosa Elektronik ,JL TERATAI NO 81 RT07 RW06,Bogor Barat
R008092,BENGKEL Karya Kreatif 488,JALAN KENANGA NOMOR 23 RT 11 RW 07,Bogor Utara
R003135,PT Mitra Mandiri,JALAN MANGGA NOMOR 189 RT 12 RW 11,Bogor Tengah
R006859,BENGKEL Nusantara Sejahtera,JALAN WIJAYA NOMOR 128 RT 02 RW 06,Tanah Sareal
R001854,BENGKEL Jaya Usaha,JALAN MERDEKA NOMOR 57 RT 13 RW 04,Bogor Utara
R006406,UD Harapan Bersama,JALAN SEJAHTERA NOMOR 211 RT 03 RW 06,Bogor Timur
R012961,DEPOT Mitra Digital 436,JALAN SEJAHTERA NOMOR 218 RT 02 RW 02,Bogor Tengah
R012528,UD Kencana Makmur 093,JALAN SILIWANGI NOMOR 248 RT 11 RW 12,Tanah Sareal
R014519,KEDAI Gemilang Utama 683,JALAN PUSPA NOMOR 31 RT 02 RW 12,Bogor Timur
R003050,depot sukses utama,JALAN FLAMBOYAN NOMOR 171 RT 13 RW 12,Bogor Barat
R003882,BENGKEL Harapan Rasa,JALAN MELATI NOMOR 16 RT 07 RW 09,Bogor Tengah
R001234,BENGKEL Kencana Pangan,JLN. Teratai No 99 RT.15/RW.05,Tanah Sareal
R014836,DEPOT Mitra Pangan 944,JALAN PURNAMA NOMOR 124 RT 14 RW 07,Bogor Utara
R010737,DEPOT  Lestari Rasa 614,JALAN WIJAYA NOMOR 78 RT 01 RW 11,Tanah Sareal
R000953,CV Sukses Elektronik,jl kencana no 97 rt 8 rw 5,Bogor Barat
R004942,BENGKEL Nusantara Niaga,JALAN MERDEKA NOMOR 85 RT 09 RW 02,Tanah Sareal
R006318,WARUNG Kencana Utama,JALAN PUSPA NOMOR 136 RT 09 RW 07,Tanah Sareal
R012354,PT Nusantara Karya 949,JALAN CEMPAKA NOMOR 7 RT 09 RW 04,Tanah Sareal
R008669,KEDAI Sentosa Jaya 962,JALAN MANGGA NOMOR 157 RT 12 RW 09,Bogor Timur
R004727,PT Sentosa Utama,JALAN CEMPAKA NOMOR 227 RT 01 RW 08,Tanah Sareal
R011598,BENGKEL Abadi Rasa 321,JALAN CEMPAKA NOMOR 90 RT 12 RW 08,Bogor Selatan
R007121,STUDIO Sejahtera Pangan,JALAN CEMPAKA NOMOR 96 RT 10 RW 07,Bogor Timur
R008596,KEDAI Harapan Karya 906,JALAN SUKAMAJU NOMOR 40 RT 02 RW 12,Bogor Selatan
R010471,TOKO Gemilang Elektronik 390,JALAN SEJAHTERA NOMOR 245 RT 13 RW 04,Bogor Tengah
R014361,BENGKEL Mandiri Usaha 566,JALAN KEBUN RAYA NOMOR 4 RT 06 RW 03,Bogor Timur
R003692,WARUNG Kencana Digital,JALAN KENCANA NOMOR 47 RT 14 RW 05,Bogor Selatan
R011637,UD Kencana Jaya 354,JALAN SENTOSA NOMOR 236 RT 15 RW 02,Bogor Barat
R009089,Kedai Karya Persada 297,JLN. Puspa No 217 RT.14/RW.04,Bogor Timur
R007832,TOKO Cahaya Pangan 285,JALAN KEBUN RAYA NOMOR 57 RT 14 RW 12,Bogor Utara
R000079,DEPOT Makmur Pangan,JALAN DURIAN NOMOR 2 RT 11 RW 09,Tanah Sareal
R012461,STUDIO Utama Makmur 036,JALAN DURIAN NOMOR 123 RT 09 RW 08,Bogor Selatan
R008684,BENGKEL Lestari Motor 973,JALAN MELATI NOMOR 77 RT 05 RW 12,Bogor Selatan
R011959,BENGKEL Harapan Usaha 613,JALAN MERDEKA NOMOR 244 RT 12 RW 11,Tanah Sareal
R008235,BENGKEL Abadi Bersama 604,JALAN RAMBUTAN NOMOR 241 RT 05 RW 11,Bogor Utara
R010266,KEDAI Jaya Rasa 227,JALAN KENANGA NOMOR 141 RT 02 RW 07,Bogor Timur
R000259,WARUNG Utama Abadi,JALAN CENDANA NOMOR 54 RT 08 RW 09,Bogor Tengah
R013353,BENGKEL Harapan Utama 738,JALAN MANGGA NOMOR 167 RT 10 RW 11,Bogor Utara
R006662,cv prima busana,JALAN NUSA INDAH NOMOR 172 RT 14 RW 01,Bogor Utara
R000235,Pt Karya Teknik,jl sejahtera no 146 rt 1 rw 12,Bogor Tengah
R003908,KEDAI Lestari Kreatif,JALAN PURNAMA NOMOR 31 RT 02 RW 04,Bogor Utara
